transaction_id,date,time,branch_id,branch_city,customer_id,customer_name,account_number,account_type,transaction_mode,channel,location,status
T612215,2025-05-03,10:09,BAN02,Bangalore,1241,Grace,A64272240,Current,Offline,NEFT,Branch,Failed
T971469,2025-05-03,02:32,BAN02,Bangalore,8428,David,A59950471,Current,Online,ATM,OnlinePortal,Success
T658083,2025-05-03,13:08,BAN02,Bangalore,5071,John,A55512077,Current,Online,NetBanking,Branch,Failed
T924862,2025-05-03,00:17,BAN02,Bangalore,8615,Grace,A38675639,Savings,Offline,UPI,Branch,Failed
T437885,2025-05-04,10:37,BAN02,Bangalore,5092,Alice,A93869050,Current,Online,UPI,Branch,Failed
T156983,2025-05-04,19:38,BAN02,Bangalore,9240,Grace,A23339904,Savings,Offline,ATM,Kiosk,Success
T178191,2025-05-04,01:23,BAN02,Bangalore,4314,Eva,A72492613,Current,Online,IMPS,MobileApp,Success
T428298,2025-05-04,09:55,BAN02,Bangalore,5493,John,A34156641,Savings,Online,NetBanking,ATM Booth,Failed
T309296,2025-05-04,23:13,BAN02,Bangalore,6159,Grace,A82478044,Current,Online,IMPS,MobileApp,Failed
T412099,2025-05-04,18:08,BAN02,Bangalore,8349,Ivy,A50268066,Savings,Online,NetBanking,Kiosk,Success
T627817,2025-05-04,14:06,BAN02,Bangalore,2831,Frank,A15932901,Current,Offline,UPI,OnlinePortal,Failed
T380353,2025-05-04,06:31,BAN02,Bangalore,1028,Ivy,A32652224,Current,Offline,IMPS,ATM Booth,Success
T398155,2025-05-04,09:53,BAN02,Bangalore,4139,Charlie,A19521766,Current,Offline,ATM,Branch,Success
T890305,2025-05-04,01:46,BAN02,Bangalore,9480,Alice,A86358017,Savings,Online,ATM,Kiosk,Success
T694620,2025-05-05,05:42,BAN02,Bangalore,5340,Bob,A66941877,Savings,Online,IMPS,MobileApp,Failed
T798237,2025-05-05,21:22,BAN02,Bangalore,7735,Alice,A89581184,Current,Online,ATM,Kiosk,Success
T440146,2025-05-05,00:45,BAN02,Bangalore,3862,Eva,A16339586,Current,Offline,NetBanking,Kiosk,Failed
T998070,2025-05-05,06:11,BAN02,Bangalore,6986,Bob,A73913501,Savings,Online,UPI,ATM Booth,Failed
T527048,2025-05-05,12:40,BAN02,Bangalore,6299,Charlie,A55587481,Savings,Online,IMPS,ATM Booth,Success
T689864,2025-05-05,22:54,BAN02,Bangalore,4079,Alice,A10091179,Savings,Online,ATM,Kiosk,Success
T194267,2025-05-05,19:37,BAN02,Bangalore,7491,Eva,A21377315,Current,Online,UPI,MobileApp,Failed
T345329,2025-05-05,00:04,BAN02,Bangalore,8937,Charlie,A46221442,Current,Offline,NEFT,ATM Booth,Failed
T995286,2025-05-05,02:50,BAN02,Bangalore,4692,Grace,A32188908,Current,Online,NetBanking,Kiosk,Failed
T916999,2025-05-05,22:58,BAN02,Bangalore,2313,Ivy,A68135766,Current,Offline,NetBanking,OnlinePortal,Success
T324067,2025-05-06,23:06,BAN02,Bangalore,3792,Grace,A89150589,Current,Offline,ATM,OnlinePortal,Success
T895276,2025-05-06,19:30,BAN02,Bangalore,3516,John,A47838570,Savings,Offline,NEFT,OnlinePortal,Failed
T198722,2025-05-06,17:08,BAN02,Bangalore,4443,Frank,A81848566,Current,Online,UPI,Kiosk,Failed
T559138,2025-05-06,19:33,BAN02,Bangalore,2164,Grace,A37205286,Current,Offline,UPI,OnlinePortal,Success
T775582,2025-05-06,22:01,BAN02,Bangalore,9206,David,A91841794,Current,Online,NetBanking,OnlinePortal,Success
T971905,2025-05-06,14:49,BAN02,Bangalore,5630,Alice,A21288730,Savings,Online,NetBanking,Branch,Success
T816158,2025-05-06,13:23,BAN02,Bangalore,8705,Alice,A58313788,Savings,Offline,NetBanking,OnlinePortal,Success
T854731,2025-05-06,21:11,BAN02,Bangalore,7294,Eva,A71684879,Current,Online,ATM,ATM Booth,Success
T304989,2025-05-06,03:44,BAN02,Bangalore,6771,Ivy,A36607885,Savings,Offline,IMPS,MobileApp,Failed
T431448,2025-05-06,01:02,BAN02,Bangalore,5838,David,A99456343,Current,Online,NEFT,ATM Booth,Failed
T533892,2025-05-07,19:20,BAN02,Bangalore,2350,David,A42606315,Savings,Online,NEFT,OnlinePortal,Failed
T729461,2025-05-07,03:54,BAN02,Bangalore,1784,Charlie,A16611305,Savings,Offline,ATM,OnlinePortal,Success
T614802,2025-05-07,18:27,BAN02,Bangalore,9402,David,A42717199,Current,Offline,UPI,Kiosk,Failed
T982300,2025-05-07,22:19,BAN02,Bangalore,2906,Grace,A87119063,Current,Online,IMPS,Branch,Failed
T206457,2025-05-07,15:51,BAN02,Bangalore,2064,Grace,A40694435,Current,Offline,NetBanking,OnlinePortal,Failed
T606673,2025-05-07,20:07,BAN02,Bangalore,9179,Alice,A94097672,Savings,Online,UPI,Kiosk,Success
T788373,2025-05-07,04:52,BAN02,Bangalore,4455,Frank,A22429739,Current,Online,ATM,MobileApp,Success
T408049,2025-05-07,20:14,BAN02,Bangalore,3792,John,A50837405,Savings,Online,UPI,Branch,Failed
T459985,2025-05-07,11:49,BAN02,Bangalore,3808,Helen,A97429171,Savings,Offline,NEFT,MobileApp,Failed
T456159,2025-05-07,16:25,BAN02,Bangalore,3913,Alice,A78968003,Savings,Online,ATM,ATM Booth,Failed
