transaction_id,date,time,branch_id,branch_city,customer_id,customer_name,account_number,account_type,transaction_mode,channel,location,status
T571596,2025-05-03,17:11,MUM03,Mumbai,3331,Helen,A17619700,Savings,Offline,NetBanking,ATM Booth,Success
T829167,2025-05-03,18:49,MUM03,Mumbai,5077,Helen,A73350398,Current,Offline,NetBanking,Kiosk,Success
T316740,2025-05-04,09:43,MUM03,Mumbai,7765,Ivy,A78963184,Savings,Online,IMPS,Kiosk,Failed
T221672,2025-05-04,22:35,MUM03,Mumbai,8571,Eva,A25164355,Savings,Online,IMPS,MobileApp,Failed
T419200,2025-05-04,08:55,MUM03,Mumbai,2873,John,A95393219,Current,Offline,UPI,Branch,Failed
T184224,2025-05-04,05:34,MUM03,Mumbai,9876,Charlie,A23831750,Savings,Offline,UPI,ATM Booth,Failed
T746732,2025-05-04,03:44,MUM03,Mumbai,2077,Helen,A52359254,Savings,Offline,ATM,Branch,Failed
T411331,2025-05-04,10:46,MUM03,Mumbai,4552,John,A15616545,Savings,Offline,IMPS,MobileApp,Success
T501649,2025-05-04,03:07,MUM03,Mumbai,8265,John,A67176466,Current,Online,NetBanking,Branch,Success
T833454,2025-05-04,14:13,MUM03,Mumbai,3274,Eva,A64507548,Savings,Online,ATM,MobileApp,Failed
T322116,2025-05-04,12:06,MUM03,Mumbai,8534,Alice,A19262611,Savings,Offline,NEFT,ATM Booth,Failed
T889992,2025-05-04,10:33,MUM03,Mumbai,3448,Frank,A79993981,Current,Online,ATM,MobileApp,Success
T310157,2025-05-05,03:58,MUM03,Mumbai,8405,Alice,A27866699,Current,Online,NetBanking,MobileApp,Failed
T720004,2025-05-05,12:24,MUM03,Mumbai,1197,Ivy,A11306366,Current,Online,UPI,MobileApp,Failed
T963216,2025-05-05,20:40,MUM03,Mumbai,9302,Grace,A45951609,Savings,Online,NetBanking,Kiosk,Success
T304244,2025-05-05,19:32,MUM03,Mumbai,1089,Frank,A59725126,Savings,Online,NetBanking,Branch,Failed
T920147,2025-05-05,00:56,MUM03,Mumbai,7232,Ivy,A57692018,Savings,Offline,NetBanking,Kiosk,Success
T652057,2025-05-05,17:12,MUM03,Mumbai,7099,David,A59181276,Savings,Online,NEFT,ATM Booth,Success
T481252,2025-05-05,07:40,MUM03,Mumbai,6331,Charlie,A68603680,Current,Online,ATM,ATM Booth,Failed
T433818,2025-05-05,21:52,MUM03,Mumbai,3308,John,A72187204,Savings,Online,UPI,OnlinePortal,Success
T397753,2025-05-05,15:29,MUM03,Mumbai,4661,Frank,A19857539,Savings,Online,ATM,OnlinePortal,Success
T628037,2025-05-05,01:48,MUM03,Mumbai,4106,Charlie,A60723723,Current,Online,IMPS,MobileApp,Failed
T993249,2025-05-06,06:38,MUM03,Mumbai,1021,Eva,A53813766,Current,Offline,ATM,OnlinePortal,Failed
T977307,2025-05-06,20:31,MUM03,Mumbai,2407,Helen,A43105424,Savings,Online,ATM,Branch,Failed
T765851,2025-05-06,12:32,MUM03,Mumbai,6862,Grace,A99552837,Savings,Online,IMPS,MobileApp,Success
T824373,2025-05-06,18:24,MUM03,Mumbai,3508,John,A15660023,Current,Offline,ATM,Branch,Success
T314089,2025-05-06,00:24,MUM03,Mumbai,6096,Eva,A50727339,Current,Online,NetBanking,MobileApp,Success
T872672,2025-05-06,08:29,MUM03,Mumbai,1684,Frank,A53645242,Current,Offline,NEFT,MobileApp,Success
T844145,2025-05-06,15:18,MUM03,Mumbai,1361,John,A94855617,Current,Online,ATM,ATM Booth,Success
T929338,2025-05-06,11:14,MUM03,Mumbai,3756,Bob,A36509882,Savings,Offline,UPI,Kiosk,Success
T760445,2025-05-06,00:45,MUM03,Mumbai,6770,Helen,A24385310,Savings,Online,IMPS,Kiosk,Failed
T997786,2025-05-06,18:51,MUM03,Mumbai,2572,John,A81796279,Savings,Offline,NetBanking,Kiosk,Failed
T534470,2025-05-07,15:38,MUM03,Mumbai,9136,Charlie,A34830190,Savings,Online,NEFT,Branch,Failed
T148756,2025-05-07,15:19,MUM03,Mumbai,7811,David,A60406405,Savings,Online,UPI,Branch,Success
T931890,2025-05-07,23:18,MUM03,Mumbai,3039,Charlie,A55863048,Savings,Online,ATM,Kiosk,Success
T408662,2025-05-07,03:52,MUM03,Mumbai,6598,Frank,A40677277,Current,Offline,IMPS,Branch,Failed
T387413,2025-05-07,02:54,MUM03,Mumbai,7581,Grace,A85730330,Savings,Offline,IMPS,Kiosk,Success
T266830,2025-05-07,22:36,MUM03,Mumbai,9890,Bob,A92512082,Current,Online,IMPS,ATM Booth,Failed
T982272,2025-05-07,09:33,MUM03,Mumbai,8126,Grace,A45860085,Savings,Online,ATM,Kiosk,Success
T103434,2025-05-07,04:53,MUM03,Mumbai,9880,Alice,A56533279,Current,Offline,IMPS,Kiosk,Failed
T395925,2025-05-07,13:10,MUM03,Mumbai,8105,Helen,A58359257,Savings,Online,UPI,ATM Booth,Success
T795054,2025-05-07,23:10,MUM03,Mumbai,5665,John,A27019747,Current,Online,NetBanking,MobileApp,Success
