transaction_id,date,time,branch_id,branch_city,customer_id,customer_name,account_number,account_type,transaction_mode,channel,location,status
T526320,2025-05-02,03:39,DEL03,Delhi,7206,John,A65667342,Current,Online,NetBanking,MobileApp,Success
T762277,2025-05-02,21:45,DEL03,Delhi,6167,Eva,A57736859,Current,Offline,IMPS,ATM Booth,Success
T317899,2025-05-02,07:02,DEL03,Delhi,4428,John,A98688196,Savings,Offline,IMPS,Kiosk,Success
T632019,2025-05-02,18:36,DEL03,Delhi,3454,Grace,A85843191,Savings,Offline,NetBanking,ATM Booth,Failed
T454255,2025-05-03,15:50,DEL03,Delhi,4389,Helen,A38654615,Savings,Offline,NetBanking,Branch,Success
T782437,2025-05-03,18:43,DEL03,Delhi,9913,David,A98963409,Savings,Offline,NetBanking,Branch,Failed
T888016,2025-05-03,21:35,DEL03,Delhi,3906,Helen,A36363423,Savings,Offline,NetBanking,Branch,Failed
T697599,2025-05-03,04:17,DEL03,Delhi,4421,Grace,A72699898,Current,Online,ATM,ATM Booth,Failed
T100886,2025-05-03,13:43,DEL03,Delhi,7006,Frank,A13901567,Current,Offline,NEFT,Kiosk,Failed
T712706,2025-05-03,02:56,DEL03,Delhi,3247,Eva,A66352752,Savings,Offline,NetBanking,MobileApp,Failed
T260095,2025-05-03,07:54,DEL03,Delhi,4657,David,A96349914,Savings,Offline,ATM,MobileApp,Success
T605645,2025-05-03,22:40,DEL03,Delhi,7046,Bob,A93993087,Savings,Online,UPI,Kiosk,Success
T237175,2025-05-03,20:30,DEL03,Delhi,5927,Ivy,A23721291,Savings,Online,UPI,OnlinePortal,Failed
T431698,2025-05-03,15:49,DEL03,Delhi,2984,Frank,A86895970,Savings,Online,NEFT,ATM Booth,Failed
T328279,2025-05-04,22:42,DEL03,Delhi,7797,David,A60229944,Savings,Offline,UPI,Kiosk,Success
T438586,2025-05-04,13:55,DEL03,Delhi,2082,Bob,A70654501,Savings,Offline,NEFT,Branch,Failed
T602673,2025-05-04,12:44,DEL03,Delhi,5154,David,A48834304,Savings,Online,ATM,OnlinePortal,Failed
T631299,2025-05-04,00:22,DEL03,Delhi,3916,Charlie,A50304376,Savings,Offline,NEFT,Kiosk,Failed
T746771,2025-05-04,00:48,DEL03,Delhi,5013,Bob,A25581032,Savings,Offline,NetBanking,MobileApp,Success
T589990,2025-05-04,06:42,DEL03,Delhi,5987,Alice,A21585614,Current,Online,NEFT,OnlinePortal,Failed
T749971,2025-05-04,13:02,DEL03,Delhi,9502,Charlie,A50648413,Savings,Offline,NEFT,OnlinePortal,Failed
T215521,2025-05-04,05:45,DEL03,Delhi,7950,John,A81482313,Current,Offline,NEFT,OnlinePortal,Success
T564120,2025-05-04,02:48,DEL03,Delhi,2862,Charlie,A92355179,Current,Offline,ATM,Branch,Failed
T156860,2025-05-04,01:28,DEL03,Delhi,2916,Bob,A52510167,Current,Offline,UPI,ATM Booth,Success
T778630,2025-05-05,14:26,DEL03,Delhi,2562,John,A73204237,Savings,Offline,ATM,Kiosk,Success
T472063,2025-05-05,13:25,DEL03,Delhi,2711,Eva,A59203096,Current,Online,UPI,OnlinePortal,Failed
T629548,2025-05-05,04:16,DEL03,Delhi,3398,Alice,A82987297,Savings,Offline,NetBanking,OnlinePortal,Success
T685300,2025-05-05,13:46,DEL03,Delhi,9461,Helen,A40894796,Current,Offline,UPI,Branch,Failed
T854921,2025-05-05,03:36,DEL03,Delhi,3285,Alice,A17046671,Savings,Online,NEFT,MobileApp,Failed
T220973,2025-05-05,11:53,DEL03,Delhi,9395,Bob,A84196366,Savings,Offline,IMPS,OnlinePortal,Failed
T562205,2025-05-05,19:18,DEL03,Delhi,7871,Frank,A39224627,Current,Online,NEFT,Branch,Success
T909721,2025-05-05,00:10,DEL03,Delhi,5707,David,A33949034,Savings,Online,NetBanking,OnlinePortal,Success
T604652,2025-05-05,11:35,DEL03,Delhi,7579,Alice,A56244385,Savings,Online,UPI,MobileApp,Success
T175361,2025-05-05,23:20,DEL03,Delhi,5835,Eva,A15612525,Savings,Online,IMPS,ATM Booth,Success
T632486,2025-05-06,13:50,DEL03,Delhi,5609,Frank,A66686516,Savings,Offline,UPI,Branch,Success
T795003,2025-05-06,11:55,DEL03,Delhi,8572,Charlie,A89322593,Savings,Offline,ATM,Branch,Failed
T659610,2025-05-06,07:31,DEL03,Delhi,5395,David,A56137984,Savings,Online,NetBanking,OnlinePortal,Failed
T286551,2025-05-06,19:21,DEL03,Delhi,9113,Helen,A71927723,Savings,Online,NetBanking,OnlinePortal,Failed
T445920,2025-05-06,01:52,DEL03,Delhi,7407,Grace,A31288865,Savings,Online,ATM,Kiosk,Failed
T544283,2025-05-06,22:46,DEL03,Delhi,7529,Charlie,A57391407,Savings,Online,ATM,OnlinePortal,Success
T844186,2025-05-06,07:04,DEL03,Delhi,2803,Ivy,A64346525,Savings,Online,IMPS,Kiosk,Success
T677662,2025-05-06,13:31,DEL03,Delhi,1770,John,A73484718,Current,Online,NetBanking,OnlinePortal,Success
T200120,2025-05-06,17:23,DEL03,Delhi,3598,Charlie,A92795889,Current,Offline,NEFT,ATM Booth,Success
T708116,2025-05-06,03:22,DEL03,Delhi,3830,Bob,A56525153,Savings,Offline,NetBanking,ATM Booth,Failed
T150965,2025-05-07,20:45,DEL03,Delhi,4423,Charlie,A17470124,Savings,Online,NetBanking,MobileApp,Success
T611164,2025-05-07,00:05,DEL03,Delhi,2037,Bob,A20481476,Current,Online,UPI,MobileApp,Success
T996236,2025-05-07,12:23,DEL03,Delhi,4383,John,A66380591,Current,Online,UPI,MobileApp,Failed
T957937,2025-05-07,03:00,DEL03,Delhi,3158,Eva,A80400042,Current,Online,ATM,MobileApp,Success
T595461,2025-05-07,02:27,DEL03,Delhi,9407,David,A75522782,Savings,Offline,ATM,Branch,Failed
T777060,2025-05-07,17:49,DEL03,Delhi,5593,Charlie,A81693570,Current,Online,ATM,OnlinePortal,Failed
T582343,2025-05-07,00:06,DEL03,Delhi,3096,Charlie,A41168823,Savings,Offline,NetBanking,ATM Booth,Success
T758088,2025-05-07,13:09,DEL03,Delhi,1647,David,A82933350,Current,Offline,NEFT,MobileApp,Failed
T145399,2025-05-07,12:33,DEL03,Delhi,8459,John,A82402559,Savings,Online,NEFT,ATM Booth,Failed
T743920,2025-05-07,22:46,DEL03,Delhi,5308,Alice,A45092342,Savings,Online,NEFT,OnlinePortal,Success
