transaction_id,date,time,branch_id,branch_city,customer_id,customer_name,account_number,account_type,transaction_mode,channel,location,status
T189413,2025-05-05,22:17,BAN04,Bangalore,1371,Frank,A48506413,Current,Offline,NEFT,Kiosk,Failed
T543580,2025-05-06,04:10,BAN04,Bangalore,1118,Bob,A13558364,Current,Online,IMPS,OnlinePortal,Failed
T596462,2025-05-06,23:31,BAN04,Bangalore,1186,Frank,A62283776,Current,Offline,IMPS,Branch,Success
T972216,2025-05-06,21:31,BAN04,Bangalore,9083,Eva,A62292530,Current,Offline,IMPS,MobileApp,Success
T741098,2025-05-06,03:31,BAN04,Bangalore,4523,Grace,A45001306,Current,Offline,ATM,Kiosk,Failed
T864813,2025-05-06,20:18,BAN04,Bangalore,8459,Eva,A83185744,Savings,Online,IMPS,MobileApp,Success
T720075,2025-05-06,08:35,BAN04,Bangalore,7788,Charlie,A40131012,Current,Offline,IMPS,MobileApp,Success
T272014,2025-05-06,17:22,BAN04,Bangalore,2185,Ivy,A39243289,Current,Online,NetBanking,OnlinePortal,Failed
T652530,2025-05-06,22:19,BAN04,Bangalore,4636,Eva,A95863670,Current,Online,ATM,Kiosk,Failed
T749957,2025-05-06,18:47,BAN04,Bangalore,5801,Charlie,A75696867,Savings,Offline,UPI,Branch,Failed
T498826,2025-05-06,06:23,BAN04,Bangalore,9523,Frank,A98551710,Savings,Online,NetBanking,Kiosk,Failed
T208018,2025-05-07,16:10,BAN04,Bangalore,2251,John,A69191983,Current,Online,UPI,Branch,Failed
T287839,2025-05-07,00:02,BAN04,Bangalore,4803,David,A79955666,Savings,Online,NetBanking,Kiosk,Success
T315500,2025-05-07,14:15,BAN04,Bangalore,7194,Eva,A72955526,Savings,Online,NEFT,OnlinePortal,Failed
T504650,2025-05-07,15:37,BAN04,Bangalore,2929,Helen,A14896553,Savings,Online,UPI,OnlinePortal,Failed
T851671,2025-05-07,08:43,BAN04,Bangalore,6697,Eva,A89977717,Savings,Online,NetBanking,Branch,Failed
T314986,2025-05-07,05:37,BAN04,Bangalore,6505,Helen,A91409948,Current,Online,ATM,Kiosk,Success
T311466,2025-05-07,05:11,BAN04,Bangalore,8491,Eva,A12063564,Current,Online,NetBanking,OnlinePortal,Success
T810977,2025-05-07,17:46,BAN04,Bangalore,4315,Eva,A30042829,Current,Online,UPI,MobileApp,Success
T931842,2025-05-07,08:38,BAN04,Bangalore,7653,John,A56536582,Current,Offline,IMPS,MobileApp,Failed
T891550,2025-05-07,17:50,BAN04,Bangalore,7478,Alice,A70760166,Current,Offline,ATM,Kiosk,Success
